"marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","type","helpful_ratio","helpful","has_votes","impact_pos","impact_neg","cum_star_rating","review_month","impact_star"
"us",14155762,"R2Y3RT6FZ372JY","B005GSZB7I",827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd","major appliances",5,3,3,"n","y","i love this microwave","i love this microwave. i only require quick reheating or a baked potato every once in awhile. it's the perfect size!",2015-02-21,"microwave",1,TRUE,TRUE,1,0,3.76689976689977,2015-02-01,"helpful 5 star"
"us",29226334,"R3JMFOQAZNAQMK","B001QFYDSI",295520151,"sharp microwave drawer oven","major appliances",5,1,2,"n","y","five stars","love my new microwave.  it looks great and works great too.  love not having the microwave on the counter!",2015-02-20,"microwave",0.5,FALSE,TRUE,0,0,3.76976744186046,2015-02-01,NA
"us",44818915,"RDSIVGBD06FP3","B0055UBB4O",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,0,"n","y","five stars","great service, very good for a small and compact microwave. very reasonable price",2015-02-20,"microwave",NA,NA,FALSE,0,0,3.77262180974478,2015-02-01,NA
"us",45609080,"R20WTWZIDBWTNC","B0052G51AQ",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,0,"n","y","amazing for the price","heats fast. reliable. amazing for the price!",2015-02-20,"microwave",NA,NA,FALSE,0,0,3.77546296296296,2015-02-01,NA
"us",11663690,"R2Y9U3WYUSH1FU","B0052G51AQ",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,0,0,"n","y","good quality product and good price","good quality product and good price. the button to open microwave door is very hard to push, i'm sure it will get easier with use.",2015-02-19,"microwave",NA,NA,FALSE,0,0,3.77598152424942,2015-02-01,NA
"us",8428554,"R2VUWXZU6PFI61","B008MD2RH6",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,1,1,"n","y","looks 100% better in person and much bigger","delivery was on time the microwave look great more better then the picture and very good size very happy with this microwave",2015-02-19,"microwave",1,NA,TRUE,0,0,3.77880184331797,2015-02-01,NA
"us",2626532,"R2EFYS7OEWYMLA","B004ZUWBVW",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",1,0,0,"n","y","didn't work!","i got the product out of the box and it doesn't work. it will do everything but heat up inside. i need to ship it back but between work and school there's no time. i will just ask for my money back.",2015-02-18,"microwave",NA,NA,FALSE,0,0,3.77241379310345,2015-02-01,NA
"us",50758219,"R3CE7QSSDHWU4F","B0052G14E8",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",3,0,1,"n","y","it probably works better than the oster ogb8902-b0","i never got this item even though i examined it and placed and order for it of wehich i cancelled, it probably works better than the oster ogb8902-b0.9 that i got instead but has electronic problems.",2015-02-18,"microwave",0,FALSE,TRUE,0,0,3.77064220183486,2015-02-01,NA
"us",29842515,"R1OPXB0I06ZM2H","B007V7G5TU",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,0,"n","y","five stars","good product, stainless inside is easy to clean with rounded corners. designed well.",2015-02-18,"microwave",NA,NA,FALSE,0,0,3.77345537757437,2015-02-01,NA
"us",45333796,"RERJ8U7YRMV38","B0052G14E8",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",3,0,0,"n","y","three stars","good value for basic microwave",2015-02-17,"microwave",NA,NA,FALSE,0,0,3.7716894977169,2015-02-01,NA
"us",42464047,"R3BGW6DVK6DVJQ","B0073YCGPI",731025324,"whirlpool wmh31017aw microwave","major appliances",3,1,1,"n","y","a bit noisy when running and the box and unit ...","a bit noisy when running and the box and unit was damaged in shipping, though not affecting functioning.  holding up well at the moment.",2015-02-17,"microwave",1,NA,TRUE,0,0,3.76993166287016,2015-02-01,NA
"us",46186114,"RU4ILCDH2GN77","B00009V3X7",459626087,"sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves","major appliances",2,1,1,"n","y","item arrived damaged. at that point return of item ...","item arrived damaged.  at that point return of item became a issue.",2015-02-17,"microwave",1,NA,TRUE,0,0,3.76590909090909,2015-02-01,NA
"us",25529327,"R1HDJDZIOFW0E2","B008MD2RH6",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,1,1,"n","y","five stars","very simple to operate for my grandmother.",2015-02-16,"microwave",1,NA,TRUE,0,0,3.7687074829932,2015-02-01,NA
"us",25846427,"R2QF8YVM9PILYM","B004NXUJ60",523301568,"microwave cavity paint 98qbp0302","major appliances",5,0,0,"n","y","saves buying a new microwave.","looks good, and seems to be holding up a couple of months later.",2015-02-16,"microwave",NA,NA,FALSE,0,0,3.77149321266968,2015-02-01,NA
"us",19187454,"R37CV45NTNGNPS","B00NQFSSWS",692404913,"samsung counter top microwave","major appliances",5,0,2,"n","y","great buy!","i gotta say... this microwave looks slick in my kitchen. nice led display... sleek metal samsung look... goes nice with my new samsung washer and dryer set ;) also works great and the controls are laid out intuitively!",2015-02-16,"microwave",0,FALSE,TRUE,0,0,3.77426636568849,2015-02-01,NA
"us",25026442,"R3HR8C94LXR54U","B002KPM7L8",522487135,"frigidaire fgmv174k 1.7 cubic foot over-the-range microwave oven with effortless reheat and spacewis,","major appliances",1,1,1,"n","n","broken twice in two years","this microwave has broken twice in the past two years. first was a transformer that i replaced. now the item sparks like crazy. would not recommend.",2015-02-15,"microwave",1,NA,TRUE,0,0,3.76801801801802,2015-02-01,NA
"us",27799826,"R1Q8QHHF6K0MUR","B0052G14E8",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,0,0,"n","y","five stars","decent size and good finishing. works great!",2015-02-15,"microwave",NA,NA,FALSE,0,0,3.77078651685393,2015-02-01,NA
"us",46146035,"RQR7VNBB9TCSW","B003K5FPRU",392967251,"frigidaire ffmv164l 1.6 cubic foot over-the-range microwave with fits-more capacity, 1,550 watts and,","major appliances",1,2,2,"n","n","terrible. had for 2 years and the curcuit board ...","terrible. had for 2 years and the curcuit board went. causes power surges. need to replace instead of repair.",2015-02-13,"microwave",1,TRUE,TRUE,0,1,3.76457399103139,2015-02-01,"helpful 1 star"
"us",19118259,"R17VC20TMVUV1C","B004NXUJ60",523301568,"microwave cavity paint 98qbp0302","major appliances",5,1,1,"n","y","more than a cosmetic paint","i had a small paint chip on the inside that would spark because bare metal was exposed. a couple of coats of this paint saved the day. it has a use that is far more than cosmetic. it saved me about $175 because i did not have to buy a replacement microwave of similar quality because i did not trust using a paint that was not microwave friendly.",2015-02-11,"microwave",1,NA,TRUE,0,0,3.76733780760626,2015-02-01,NA
"us",6999149,"R12XAO2OSWL4T","B0052G51AQ",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,0,0,"n","y","four stars","good unit but a rough sound when operating.",2015-02-11,"microwave",NA,NA,FALSE,0,0,3.76785714285714,2015-02-01,NA
"us",47128514,"R8XORMUCAJA7A","B007XZ8FNO",565072108,"lg over-the-range microwave oven with 300 cfm venting system","major appliances",3,1,2,"n","n","i had also purchased an lg side by side refrigerator which i hate but it works","obviously i had not read reviews of this microwave or i would never have purchased.  installed this microwave in a second home that we visited about every two months or so for a week or two.  this microwave was not used very much until we moved permanently 3 months ago.  oven started making strange noises about two weeks ago.  noises have now intensified so i called lg.  their respond was you're out of warranty but we think the turntable might be your problem.  we''ll send you over to parts where you can purchase that part.  honestly never had a microwave problem with a turntable even in the cheapest tabletop models.  as far as i'm concerned lg does not care about their customers and instead of telling me i need to purchase that part, which might not even be the problem, they should have just sent me the part free of charge.  home depot is going to work with me on this since i purchased appliance from them.  i was not aware there had been a fire issue and will now be watching and careful.  i also agree with other reviewers that this appliance is extremely loud.  and lastly, this is my first and last lg product.  i had also purchased an lg side by side refrigerator which i hate but it works... so have to continue using.",2015-02-10,"microwave",0.5,FALSE,TRUE,0,0,3.76614699331849,2015-02-01,NA
"us",40751577,"R1ICCARX4FQ073","B004NXUJ60",523301568,"microwave cavity paint 98qbp0302","major appliances",5,0,0,"n","y","wonderful finish! glad i made the purchase and saved myself from buying a new microwave.","wow- my microwave looks like new! this paint is very high quality and covers very well. i needed only 1 coat but did 3 coats just to use up the can because if i ever need to paint this old thing again, its probably gonna be time for replacement.",2015-02-09,"microwave",NA,NA,FALSE,0,0,3.76888888888889,2015-02-01,NA
"us",26332871,"R3LTWVFTLXF642","B005GSZB9Q",771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white","major appliances",5,0,0,"n","y","excellent microwave! we had very limited counter top space ...","excellent microwave!  we had very limited counter top space and didn't want to take up a lot of that precious space with a full-size microwave oven.  this product fit the bill perfectly.  it's been working great for several months now, no complaints at all!",2015-02-09,"microwave",NA,NA,FALSE,0,0,3.77161862527716,2015-02-01,NA
"us",49253181,"R1ZMT1T66CYAJ","B001QFYDSI",295520151,"sharp microwave drawer oven","major appliances",4,3,3,"n","n","i've had this microwave for a year and am pleased and have no problem until a few days ago","i've had this microwave for a year and am pleased and have no problem until a few days ago. that was when i was cleaning the bottom of the drawer from food that was stuck on. i made the mistake of putting too much water in the drawer using a wet sponge. i turns out that the bottom of the drawer is not really sealed for thin liquids (i doubt if food would get thru the bottom of the drawer). anyway shortly after i cleaned it the drawer wouldn't go in or  out. it turned out that water had leaked thru the bottom of the drawer and found it's way to the motor that controls the door - the motor was burned out and had to be replaced under warranty. it took the repairman a month to get the parts (bad) .it was my fault but it could have been designed better to seal the drawer totally. so do not let a lot of liquid get on the bottom of the drawer as i did.. i also strongly recommend getting an extended warranty - things like this with a mechanical component will fail well before the electronics fails .also it's ridiculous that it took the repair man a month to get the parts.",2015-02-08,"microwave",1,TRUE,TRUE,1,0,3.77212389380531,2015-02-01,"helpful 4 star"
"us",27245041,"R2G01Q2XFEUQXG","B00NQFSSWS",692404913,"samsung counter top microwave","major appliances",2,1,11,"n","y","never again...","arrived damaged and needed to use immediately...",2015-02-08,"microwave",0.0909090909090909,FALSE,TRUE,0,0,3.7682119205298,2015-02-01,NA
"us",23127983,"R34JAM3HNTPDP7","B0052G14E8",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",3,0,0,"n","y","meh","this microwave is whatever. it heats up your food, but that's about all it has going for it. the bottom three numbers don't work. they never have since i bought it. also, the paint is already chipping on the bottom inside. it's really compact though, so it's a good choice if you have limited counter space.",2015-02-08,"microwave",NA,NA,FALSE,0,0,3.76651982378855,2015-02-01,NA
"us",15690728,"R1I5NTQEECERUX","B001QFYDSI",295520151,"sharp microwave drawer oven","major appliances",5,1,3,"n","y","custom looking built-in microwave that works great!","i purchased this drawer microwave from amazon for a new custom designed kitchen we were installing in our home.  my wife couldn't understand why i wanted it because she had never seen one before and didn't think the whole &#34;drawer thing&#34; was a good idea.  she eventually (reluctantly) agreed because she didn't want a microwave to go over the stove and there were no other good options for our kitchen design.  once it was installed, she said she liked the looks of it (built into the island).  everyone else that has seen it really likes the way it looks also because it's kind of unique.  when my wife used it the first time i don't think she wanted to admit i actually had a good idea but the drawer microwave works perfectly and it's easy to get cookware in and out since it's waist high with the door open.  my adult son used the &#34;sensor reheat&#34; button on a restaurant leftover meal he was warming up to eat.  the feature evidently &#34;senses&#34; the air inside the microwave as the meal is cooking and stops automatically when it's ready.  pretty cool feature!  i love the microwave.  it adds to the custom kitchen design look and it works great.  (i think my wife even smiled one time when she used it)",2015-02-07,"microwave",0.333333333333333,FALSE,TRUE,0,0,3.76923076923077,2015-02-01,NA
"us",23777587,"R1C85SVG0UVEZD","B005GSZB9Q",771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white","major appliances",1,1,1,"n","n","stopped working after 1 year","have had this microwave for just a year and it has stopped working. the &#34;door&#34; signal comes on when i push the start button, even though the door is properly closed and it won't start. very disappointed in the quality of this product. pathetic that it stops working after only a tear of light use. anyone else have this problem?",2015-02-06,"microwave",1,NA,TRUE,0,0,3.76315789473684,2015-02-01,NA
"us",3539517,"R251LAVFUFQUOL","B0043GDSR4",166483932,"ge csa1201rss cafe advantium 1.7 cu. ft. stainless steel over-the-range microwave - convection","major appliances",3,4,5,"n","y","the microwave/oven features are great. very easy to use and looks great","steel case was damaged on back side.  was able to us because it was hidden when installed under cabinet.  the only complaint about the unit itself is the stainless steel interior gets scotched from the glass turntable plate unless you rare very careful.  the microwave/oven features are great.  very easy to use and looks great!",2015-02-06,"microwave",0.8,TRUE,TRUE,0,1,3.76148796498906,2015-02-01,"helpful 3 star"
"us",52147234,"R22H2UYZ2P039T","B0052G51AQ",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",1,2,3,"n","y","update.  danby died taking electrical plug with it","can someone tell me how to make the door open more easily????????<br /><br />i bought this microwave to sit on top of refrigerator - only place i have for one but the door is so hard to open that by the time i've punched the &#34;open&#34; bar enough to get the thing open, the oven has moved back away from my reach so have to climb on stool and pull it back forward and then put food in.<br /><br /> update march 6, 2015 -  after buying the nonslip product as suggested by reply to earlier review, the nonslip sits unopened.  instead, the microwave sits unplugged like a small dead dinosaur on top of my refrigerator.  for 70 years since my grandfather built this little house, a refrigerator has been plugged into the the receptacle behind it including for 20 years my various ones.<br /><br />it took this danby microwave less than two months of less than stellar service to trip the breaker for the first time.  even with the electrician installed updated breaker box, the danby managed to screw it up.  after unplugging the danby and waiting, i tried again to reset the breaker and it worked.  i now have a refrigerator again but have no microwave.<br /><br />to use, this microwave oven had to be almost punched to open its door.  then adjust turntable so it would turn.  then add some more time with the 30-second add button.  then punch it again to open the door.  meanwhile, from the punching, the oven has slid away from reach so get out the stepstool  just touching a numbered button does not begin to set the time.  instead, that starts &#34;express&#34; time of minutes for the number i touched.",2015-02-05,"microwave",0.666666666666667,TRUE,TRUE,0,1,3.75545851528384,2015-02-01,"helpful 1 star"
"us",49052173,"RI5T2SKQXJZO9","B00NQFSSWS",692404913,"samsung counter top microwave","major appliances",5,0,3,"n","y","five stars","finally a microwave that doesn't beep!!!<br /><br />included &#34;crusty plate&#34; was badly bent.",2015-02-05,"microwave",0,FALSE,TRUE,0,0,3.75816993464052,2015-02-01,NA
"us",18834237,"RXY3GG65JPRVR","B0019C87BW",486381187,"lg  over the range microwaves","major appliances",2,0,0,"n","y","door falls apart","lasted 2 years and then fell apart. the tabs that hold the window in place all broke off on their own. lg does not care since it is out of warranty. they want to charge me over $100 for a new door.",2015-02-05,"microwave",NA,NA,FALSE,0,0,3.75434782608696,2015-02-01,NA
"us",8457823,"R3AZICL3DCNMDJ","B0052G14E8",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,1,1,"n","y","it arrived in perfect shape and i just had to plug it in","it arrived in perfect shape and i just had to plug it in.  i have been using it every day even though i have an over the stove one too.  it is so handy to do small jobs along with the big one.",2015-02-04,"microwave",1,NA,TRUE,0,0,3.75704989154013,2015-02-01,NA
"us",51213413,"R3K7SS177DHQ3V","B005GSZB9Q",771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white","major appliances",5,0,0,"n","y","petite microwave","perfect fit in my tiny kitchen.  love the cool blue digital read-out!",2015-02-04,"microwave",NA,NA,FALSE,0,0,3.75974025974026,2015-02-01,NA
"us",13619827,"R1P0RUB8X7EAP9","B00EU7AMX4",991090482,"ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection","major appliances",1,4,21,"n","y","don't buy ge microwav","terrible product. cheaply made. horrible review all around.",2015-02-04,"microwave",0.19047619047619,FALSE,TRUE,0,0,3.75377969762419,2015-02-01,NA
"us",27740321,"R3QEJQD1OLMBIA","B007V7G5TU",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",5,1,1,"n","y","he likes it.","i bought this for a gift for a family member about 500 miles away. he says he's very happy with it and that's all i need to know",2015-02-04,"microwave",1,NA,TRUE,0,0,3.75646551724138,2015-02-01,NA
"us",21831843,"R212TLAXUN30WQ","B001QFYDSI",295520151,"sharp microwave drawer oven","major appliances",5,0,1,"n","y","save $","2 months & no problems!",2015-02-03,"microwave",0,FALSE,TRUE,0,0,3.75913978494624,2015-02-01,NA
"us",51084117,"R2DTIT2XOPU48M","B00NQFSSWS",692404913,"samsung counter top microwave","major appliances",4,3,5,"y","n","rather large for a countertop but otherwise a good product","the samsung counter top grill microwave contains a lot of features including a soften/melt setting and a grill capability but is probably too large for most countertops, an obvious drawback considering what it is advertised to be for. however, after using this microwave i can say that it works well and, while some its components are plastic, it seems pretty well constructed to me. the grilling feature, (the microwave includes a grill and a setting for accomplishing grilling and the soften/melt feature are nice. i tried the soften/melt feature, for example, and it worked fine. i also think this microwave is attractive so that is not a problem. the only real problem i can see with this microwave is that it is just too large for most countertops. if this is not a problem for you then i recommend this microwave, otherwise, i recommend looking for a smaller microwave.",2015-02-03,"microwave",0.6,TRUE,TRUE,1,0,3.75965665236052,2015-02-01,"helpful 4 star"
"us",33286914,"RVLICW4HJN2QX","B007V7G5TU",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,1,1,"n","y","would like to have an add 30 sec or quick minute ...","works well.  would like to have an add 30 sec or quick minute option, but overall, is very solid for the price.",2015-02-02,"microwave",1,NA,TRUE,0,0,3.76017130620985,2015-02-01,NA
"us",10580148,"R2YB7J4QPP4Q3P","B0019CADPK",486381187,"lg  over the range microwaves","major appliances",5,0,0,"n","y","five stars","works very well",2015-02-02,"microwave",NA,NA,FALSE,0,0,3.76282051282051,2015-02-01,NA
"us",17122164,"R3J01KRMP5Q95N","B0073YCGPI",731025324,"whirlpool wmh31017aw microwave","major appliances",5,3,3,"n","y","space saver, high wattage, several different install options","over the range microwaves are a wonderful way to save counter space. this one gives you the option of venting the fan to duct work, or back into the kitchen, and fit under my standard height cabinets very well. be advised that this requires a 20 amp gfi outlet to be installed inside the cabinet over your stove. this isn't hard to work out, because chances are in a newer house, your existing vent hood has electrical for it's fan and light. watch a few youtube videos of these being installed and you should be fine.",2015-02-02,"microwave",1,TRUE,TRUE,1,0,3.76545842217484,2015-02-01,"helpful 5 star"
"us",21012418,"R3U160NGKTVW49","B00NXRHIO8",692404913,"samsung counter top microwave","major appliances",5,4,4,"y","n","really nice microwave that also grills and functions like an oven","my husband has been using this for the past month in his high school classroom, and his students have been using it every day to warm things up.  it's already been getting a lot of use, and is holding up great so far. of course, i know it hasn't been used that long, so i'll be sure to update my review as they use it more.<br /><br />the nicest features of this are:<br /><br />* it's a microwave that also grills and crisps food -- so it really functions more like an oven than a microwave.  it comes with a grill rack, and you can cook meat on it.  when you use the grill function, you can put metal into the microwave . . . but just be careful that you take out the metal once you use it as a microwave proper. the gill function works fine, but doesn't make your food quite as crispy and nice as a regular toaster oven does.<br /><br />*  the crispy plate is also perfect for doing pizzas, and the students who have been using it to cook frozen pizzas have said that they are evenly cooked.<br /><br />* the 1,000 watts make this pretty powerful.  it's good at evenly cooking food, and doesn't leave those cold places in frozen dinners like cheaper microwaves do.<br /><br />*  there are ten power levels and a plus 30 seconds button, so you can easily add more time to your cooking time.<br /><br />* a standard variety of pre-set buttons make this good for doing basics such as popcorn, veggies, and potatoes.<br /><br />* the exterior has a scratch-resistant coating, and the stainless steel facing doesn't pick up smudges and fingerprints like stainless steel often does.<br /><br />the measurements on the 1.1 cubic foot microwave are: 11-11/16 h by 20-3/8 w by 15-13/16 d in inches.<br /><br />overall, this is a really nice microwave.  as i mentioned at the start of my review, i will update this as my husband and his students use this more, but, so far, they've really liked it and it's held up well to constant use.",2015-02-02,"microwave",1,TRUE,TRUE,1,0,3.76808510638298,2015-02-01,"helpful 5 star"
"us",45416837,"R1X5MS0IJF1QUJ","B00NG0FP7E",565072108,"lg over-the-range microwave oven with 300 cfm venting system","major appliances",3,11,18,"n","y","shrunk in shipment ...","wow am i ever surprised! the product descriptions states &#34;spacious 2.0 cu. ft. interior accommodates a wide range of meal and snack items&#34; this spacious interior is in reality 1.4 cubic feet!!!. lg's claim of 2 cubic feet include all of the little indentations on the sides and bottom so perhaps this unit has a 2 cubic feet capacity .. if you laid it on it's back drilled a hole in the door and poured in 2 cubic feet of liquid! well so much for honesty in advertising ... i'll write another review when i actually start using my small microwave but for now i feel duped.",2015-02-02,"microwave",0.611111111111111,TRUE,TRUE,0,1,3.76645435244161,2015-02-01,"helpful 3 star"
"us",22239575,"RFVE5U32PUANZ","B00NQFSSWS",692404913,"samsung counter top microwave","major appliances",5,1,4,"n","y","great value.","quality merchandise..  great value.",2015-02-02,"microwave",0.25,FALSE,TRUE,0,0,3.76906779661017,2015-02-01,NA
"us",11984803,"R9A89T35VZSVW","B0073YCGK8",542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt","major appliances",4,0,0,"n","y","sticks out a little too far but works fine.","works great, looks good but sticks out from cabinets. i had it installed and they had no problems what so ever.",2015-01-31,"microwave",NA,NA,FALSE,0,0,3.76955602536998,2015-01-01,NA
"us",13319206,"RD7MWCARZKA5Z","B00NG0FP7E",565072108,"lg over-the-range microwave oven with 300 cfm venting system","major appliances",5,1,5,"n","y","... it installed for a few weeks now and works fine. it's a microwave","had it installed for a few weeks now and works fine. it's a microwave. you plug it in. fan speeds are great. first time ordering an appliance online and so far very happy.",2015-01-31,"microwave",0.2,FALSE,TRUE,0,0,3.77215189873418,2015-01-01,NA
"us",17806324,"RWEYS327JRKC8","B0052G14E8",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",1,1,2,"n","y","i know you get what you pay for, in ...","i know you get what you pay for, in most cases, but in this case, i don't feel i did. i expected it to take longer to heat than my old 1000 watt, but it takes at least twice as long. the turn table rattles, and because of it's light weight, you have to hold it with your left hand while pushing the button to open the door with your right, otherwise you will push it across the counter. very displeased.",2015-01-31,"microwave",0.5,FALSE,TRUE,0,0,3.76631578947368,2015-01-01,NA
"us",52096201,"R3OMSM9XB7X14U","B005GSZB9Q",771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white","major appliances",1,0,2,"n","n","quit working after 1 year of very light use.","i loved this when i first received it. it looked great and didn't take up a lot of space. i really wished it hadn't died, but after 1 year of very, very light use, i turned it on (with a cup of coffee in it) and it threw out a small spark and some smoke and then it quit. it was quite scary (because i was standing next to it). i would definitely not recommend this microwave.",2015-01-30,"microwave",0,FALSE,TRUE,0,0,3.76050420168067,2015-01-01,NA
"us",11969490,"R8Z5VK8T7746S","B00NXRHIO8",692404913,"samsung counter top microwave","major appliances",5,2,2,"y","n","presets are a bit off but it is pretty convenient to have","this is a fabulous microwave. it does both jobs of a regular microwave and a toaster oven. what more could you ask for. presets are a bit off but it is pretty convenient to have. you can grill in this as well, though i haven't tried it yet.. i'll keep you posted. i would recommend this product to others.",2015-01-30,"microwave",1,TRUE,TRUE,1,0,3.76310272536688,2015-01-01,"helpful 5 star"
"us",38668862,"R1T7C1C9QJ1UJK","B000W3JHHM",943347999,"pem31smss ge profile spacemaker countertop microwave oven stainless steel","major appliances",5,0,0,"n","y","five stars","perfect for my application",2015-01-30,"microwave",NA,NA,FALSE,0,0,3.76569037656904,2015-01-01,NA
"us",29242792,"R220VI34BLHQZN","B00009V3X6",459626087,"sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves","major appliances",4,6,7,"n","y","lasted a long time","this replaced a 12 year old identical model that finally quit. while i considered a more recent model, the convenience of installing a microwave with the exact same dimensions and mounting hardware is hard to beat. there are a lot of buttons that i will probably never use.",2015-01-29,"microwave",0.857142857142857,TRUE,TRUE,1,0,3.76617954070981,2015-01-01,"helpful 4 star"
"us",52811948,"R1C5GDOVP36K2Q","B00NQFSSWS",692404913,"samsung counter top microwave","major appliances",3,3,9,"y","n","it's big","the first thing you should know about this microwave is that it is big,so make sure you have adequate counter space to accommodate it. i only use it for simple things like heating things up quicky. for this it works well. i haven't yet tried its grilling feature.",2015-01-28,"microwave",0.333333333333333,FALSE,TRUE,0,0,3.76458333333333,2015-01-01,NA
"us",35815587,"R3QVPNZ7G9X744","B00NXRHIO8",692404913,"samsung counter top microwave","major appliances",4,5,5,"y","n","a microwave for those who want to cook more than just popcorn, tv dinners and quesadillas","samsung countertop microwave, 1.1 cubic feet, stainless steel is a must buy for people who enjoy cooking meals in their microwaves instead of just zapping snacks and melting cheese.  the counter top microwave is larger than most models and this one can cook main course meals and side dishes for you and your family.  a medium sized pizza can be cooked inside it's designed to &#34;crisp&#34; instead of being kind of on the soft side like other microwaves.  just press the easy-to-use preset buttons for all of your cooking needs and if you want to &#34;grill&#34; your food with the grill layer that works similar to the one found in a convection oven but don't expect the same results.<br /><br />overall, i have to recommend this microwave for those who prefer to cook their meals the fast and easy way instead of using a cumbersome stove or for apartment dwellers.  you can't go wrong with a samsung countertop microwave, 1.1 cubic feet, stainless steel, especially if the price is right.",2015-01-28,"microwave",1,TRUE,TRUE,1,0,3.76507276507277,2015-01-01,"helpful 4 star"
"us",52896995,"R176MFKCDBGMV2","B007V7G5TU",423421857,"danby 0.7 cu.ft. countertop microwave","major appliances",4,0,0,"n","n","nice, but no one minute button","had the danby 1.1 cu ft model for a couple of weeks now, and really like it.  stainless steel inside and out is really nice.  didn't buy from amzn...got it for $90 from a warehouse store with a super liberal return policy (you know which one!), and so far we really love it.  one thing i wish it had...a &#34;one minute&#34; button.  but it's a snap to reprogram the popcorn button for a one minute cook time on high, so no biggie, but it does mean that you have to punch in the time when you want to make microwave popcorn.",2015-01-28,"microwave",NA,NA,FALSE,0,0,3.7655601659751,2015-01-01,NA
"us",18941326,"R25NSG24NM4TLD","B00NXRHIO8",692404913,"samsung counter top microwave","major appliances",4,6,8,"y","n","do you really need to grill in your microwave?","this is a powerful and great looking counter top microwave. it's replaced my old 1000 watt sanyo. it has some features you don't find on many microwaves including a power saving mode (which turns off the led clock), a grilling element on the top, and ceramic plate. in theory you could cook a pizza, heat up some bacon all while retaining the crispiness. i'd probably heat up frozen egg rolls before i do the any of the prior though. the grilling feature is gimmicky to me. first you lose height for reheating taller items. and i'm not one for having an issue using the oven for a frozen pizza or a pan for your bacon. maybe even a toaster oven if you wanna reheat those chicken mcnuggets. there's also one more minor issue. the rotating glass plate is raised a bit too high around the edges than i'm used to. so make sure you lift your item high enough to clear the glass plate when taking anything out.",2015-01-27,"microwave",0.75,TRUE,TRUE,1,0,3.76604554865424,2015-01-01,"helpful 4 star"
"us",26066383,"RBHH2L95OZW8P","B004NXUJ60",523301568,"microwave cavity paint 98qbp0302","major appliances",4,1,1,"n","y","excellent color match","works exactly as advertised in my ge profile microwave. color match is darned near exact. i prepped with a wire brush on a drill to get as much loose paint off as possible. then sprayed in many coats to get coverage. i removed 1 star simply because the paint is very difficult to apply without drips<u+0097>could just as easily remove a star from the painter (me). the paint leaves a slight texture or roughness that was not present with the original paint which was quite smooth. nonetheless, i will trade this look anytime for the flaking paint of the ge oven. cleans nicely, and has held up without blemish since my purchase and application about 6 weeks ago.<br /><br />1 can will likely cover about <u+00bd> of a microwave interior adequately. since my oven was flaking, i needed about this much coverage or slightly less. if i had stripped the entire interior, i would have been short.",2015-01-27,"microwave",1,NA,TRUE,0,0,3.76652892561983,2015-01-01,NA
"us",51747690,"RIQVMACBRZG8Z","B001QFYDSI",295520151,"sharp microwave drawer oven","major appliances",5,1,1,"n","y","the kitchen of the future...today.","i've had this a relatively short time so my review is subject to update. the controls require a little reading to understand but other than that this is like something from the kitchen of the future. the automatic pop out / pop in is smooth and quiet. the power is sufficient to get the job done quickly and the microwaves are dispersed so there are no hot spots.",2015-01-26,"microwave",1,NA,TRUE,0,0,3.76907216494845,2015-01-01,NA
"us",52682257,"R3OXRQSF8KA6V2","B003KI1W3I",984005611,"sharp rmotda252wrzz microwave turntable motor","major appliances",5,0,0,"n","y","fixed the turntable","solved the problem, easy to remove and install, just like the video shows.",2015-01-26,"microwave",NA,NA,FALSE,0,0,3.7716049382716,2015-01-01,NA
